Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action,Label
9379,2386,4423,6196,3745,0,1,0,13099,1,0.0
986,5816,10503,4004,9077,1,2,0,7244,2,0.0
4158,15441,2556,2450,2280,0,0,0,4749,0,0.0
14563,1085,13699,11224,1518,0,1,0,17710,2,
15238,12304,9035,3026,8003,1,0,0,6977,1,
6798,12409,4542,1425,9065,1,1,0,9986,1,0.0
10410,18085,17240,10232,9215,0,1,0,18544,3,0.0
14323,13886,17083,3698,8894,0,3,0,11810,3,0.0
15044,12778,10191,3053,11597,0,1,0,11652,2,
14026,14851,13383,7839,14239,1,0,0,11676,2,
13951,18558,8690,10247,9141,0,0,0,19338,1,0.0
18030,8426,17666,764,4044,0,3,0,7748,2,
11994,1470,17826,9760,7054,1,0,0,12253,3,
14211,19722,16872,19263,6411,1,3,0,16729,2,
12445,15119,19760,14859,5119,1,3,0,10552,1,0.0
6525,4020,1800,7156,7672,0,3,0,5726,3,1.0
17378,5442,4173,15266,3942,1,2,0,2130,3,
3131,2419,10420,5514,3990,1,3,0,10268,1,
4154,13884,14916,16667,1420,1,0,0,10232,1,0.0
14408,18015,18346,3083,3037,1,3,0,7597,1,0.0
9664,14145,2214,14760,3561,1,3,0,16148,0,0.0
19110,2314,2695,15168,9294,1,1,0,11981,3,0.0
2970,2731,11415,15619,2195,1,0,0,1175,0,
2962,16186,5399,15260,983,1,2,1,10176,1,0.0
3155,2487,16409,4443,12401,0,0,0,1727,2,
11700,18436,9923,15593,10048,1,3,1,12527,1,0.0
19086,11633,19058,11113,1287,0,2,0,4635,0,0.0
13019,7873,13195,2460,9226,1,0,0,1010,1,
5380,3191,10088,3417,9121,1,1,0,8647,1,
14569,5695,10357,16918,3838,1,0,0,3121,0,0.0
2123,14130,9199,18906,8188,0,2,0,12965,3,0.0
5071,8808,2245,11448,9240,0,2,0,11837,2,
19635,12964,13998,2292,9620,0,0,0,15966,0,0.0
16045,7183,18931,9484,2156,1,0,0,12187,3,0.0
12678,3780,17907,19382,9140,0,1,0,15718,1,0.0
4599,19166,17912,7799,15340,0,2,0,11050,2,
14591,12340,19517,11034,4504,0,3,0,17644,0,
14847,18361,2072,8841,3913,0,3,0,19047,1,0.0
13760,14531,15267,12043,11451,0,3,0,10211,1,0.0
1729,19447,15136,2733,2686,1,3,0,5461,0,0.0
11174,6610,12332,9906,9127,1,0,0,11381,1,1.0
4554,1239,7789,11116,6776,1,2,0,13381,3,0.0
1316,17685,17208,12891,10907,0,1,0,9637,2,
18654,3874,5553,12081,10581,1,0,0,19454,0,
4434,10868,16329,6677,4298,1,2,0,16744,1,0.0
11893,16338,5318,12616,4955,1,2,0,204,3,0.0
1144,16985,446,8290,13194,0,0,0,16969,0,0.0
14926,10172,7514,9843,6804,1,3,0,2420,1,0.0
2209,7850,412,12903,1863,0,0,0,17925,1,0.0
18688,13079,7373,18945,9006,0,1,0,19139,2,
2700,11467,7043,19094,8358,0,2,0,18114,1,1.0
12225,10843,6635,19174,10868,0,2,0,14971,3,0.0
11888,11951,5053,2808,14930,1,3,0,10753,2,0.0
9392,12942,9229,11862,3697,0,1,0,13561,0,
2229,18395,19635,17215,13490,1,3,0,14911,3,
19120,4453,14858,12858,2516,0,3,0,7524,2,0.0
7311,5325,8947,17350,10385,0,2,0,15236,0,0.0
16926,6191,17782,4708,15569,0,1,0,9056,1,0.0
9342,12426,14280,16988,4540,0,1,1,12994,0,0.0
17228,5896,2122,14064,16276,0,0,0,1024,0,0.0
16567,14042,15687,7258,6027,1,3,0,9846,1,
11373,5931,19354,14990,4807,1,1,0,5553,1,0.0
2955,15151,15991,11143,3011,0,2,0,14445,2,0.0
12435,10485,15238,5777,15024,0,2,0,13589,1,0.0
13869,12797,2298,13600,15869,1,0,0,15174,0,0.0
13275,8529,18550,2785,1699,1,3,0,2999,3,0.0
7490,161,2073,957,13110,1,0,0,5088,1,0.0
9956,13317,17603,4629,690,0,3,1,19147,1,0.0
11367,17138,6928,65,7964,1,1,1,14272,2,0.0
9985,3972,3494,10699,1464,0,1,0,1335,2,0.0
2501,10166,2108,19900,9121,1,1,0,4994,1,0.0
6234,11743,3008,10970,13231,1,0,0,17554,2,0.0
8071,15134,11404,1788,2706,1,0,0,15299,0,
12021,4206,2248,12042,13875,0,0,0,16776,1,0.0
13868,9221,19954,5429,2925,1,1,1,15456,2,
18398,4123,19434,15118,15201,0,0,0,13154,1,
1630,498,14576,17520,9988,0,2,0,4888,3,0.0
18222,3224,16816,3751,9437,0,3,0,3340,2,0.0
3082,820,19976,5383,2596,0,1,0,6173,2,0.0
16366,13208,16445,18426,11886,0,2,0,15727,1,
9687,5601,10052,14931,16280,0,3,0,15357,3,0.0
16318,19566,17125,2157,6585,1,1,0,12199,1,0.0
12915,691,15499,7223,2286,0,1,0,4134,1,0.0
16599,732,9289,19309,9340,1,0,0,3844,3,
17999,19100,1872,19072,12962,0,1,0,4984,3,0.0
3953,11778,16163,14131,7421,0,2,0,9823,3,1.0
11304,16595,15437,12759,8165,1,0,0,6197,3,0.0
11999,413,12306,5242,13632,0,0,0,9268,0,1.0
9097,12252,9806,9470,9312,0,0,0,9931,3,0.0
7751,6593,10822,16373,9360,1,0,0,7591,1,
9278,2854,19758,9701,10740,0,0,0,17587,2,0.0
8126,19462,13335,719,9035,1,1,0,10247,0,
4705,2001,2388,18585,27,0,2,0,4596,1,0.0
17425,17884,4966,6600,4621,1,2,0,18684,0,0.0
3246,5854,1568,1065,15289,1,2,1,18368,2,0.0
9814,6375,1502,19995,15405,0,3,0,5185,0,0.0
16170,18576,11713,3906,6096,0,3,0,11076,0,0.0
7489,19913,18028,2057,16220,0,3,0,11816,1,0.0
13270,9472,3688,17560,13510,0,1,0,5640,2,0.0
2423,9874,14785,15122,8849,1,2,0,308,3,0.0
10611,15691,12692,11361,9026,1,1,0,12114,2,0.0
14621,17228,834,19496,12963,1,3,0,10562,1,1.0
14757,15580,7198,5309,5732,1,1,1,16909,2,
6081,16116,15032,6572,11516,0,1,0,4866,0,0.0
5158,665,13490,7563,9353,1,1,0,19406,1,
7033,8520,5008,6943,9356,0,3,0,14166,2,
16286,1978,5398,12650,9012,1,1,0,12074,1,0.0
281,17207,3697,19012,3270,0,1,0,11915,3,
10423,16901,6334,17287,6831,0,3,0,3990,3,0.0
5200,15542,7200,10683,5166,0,1,0,9801,3,
12553,7871,7648,14490,7361,0,2,0,11935,2,1.0
4422,4615,8118,19543,9348,1,2,0,6968,2,0.0
2154,9961,14587,10922,13447,0,2,0,6492,1,0.0
12053,11003,2667,2784,1068,1,0,0,19084,1,
11363,7944,12592,236,11695,1,0,0,18907,0,0.0
10095,14913,18448,12442,13562,0,0,0,10576,2,0.0
3603,18419,6728,5805,15950,1,2,0,758,1,0.0
4706,12697,19396,962,1219,1,0,0,9444,2,0.0
13483,12608,12060,6335,8997,0,3,1,4049,2,0.0
111,2828,3436,6217,10790,1,3,0,839,3,0.0
12621,10693,9500,19353,1945,1,2,1,13030,2,0.0
5453,14688,10907,16094,971,0,2,0,6179,1,
5932,1218,3726,13722,8852,0,1,0,6244,3,
6269,3110,4631,11719,9354,1,3,0,4695,2,0.0
12376,19239,13002,1039,5421,0,3,0,9404,2,
6982,15047,16790,11035,613,1,2,0,15906,3,0.0
4502,2758,17950,5168,6819,1,2,1,14252,3,
10078,9539,3444,19393,3699,0,0,0,6340,3,0.0
573,10629,18933,2120,15358,1,1,0,19588,2,0.0
6968,2786,9609,16486,12398,1,2,0,18810,1,
6136,16375,11722,11093,14351,0,1,1,1017,3,0.0
10534,18456,17247,683,14449,0,1,0,16646,1,0.0
3429,16092,7818,6018,9995,1,3,0,7076,2,0.0
18947,2979,5861,365,13161,1,1,0,17946,1,0.0
3646,6064,8830,4762,11710,1,2,1,6477,3,0.0
13050,5731,17518,7222,11771,1,0,0,4148,3,
4402,3834,2490,10199,1559,0,1,0,14976,0,0.0
9528,618,6124,4837,4892,1,3,0,5543,3,1.0
3251,19563,10407,10496,9067,0,3,0,19583,3,1.0
19064,10070,12205,6369,11530,0,2,1,2218,1,1.0
16471,3482,11183,8598,13286,0,0,0,14656,0,0.0
293,8656,706,15680,9011,1,1,0,16201,0,
9074,8487,18027,2039,820,1,1,0,17748,3,0.0
6898,1106,2124,458,8214,0,1,0,2726,1,0.0
16976,12056,13043,16903,9068,0,3,0,19862,1,0.0
7134,16749,10516,11283,6688,1,1,0,6068,0,0.0
8924,12135,12516,13074,13035,1,0,0,3275,3,0.0
12236,4195,13514,4873,10462,1,2,0,10267,3,0.0
5891,15286,6788,3344,8213,0,0,0,12694,2,
3860,8263,17386,2721,8959,0,1,1,19698,1,1.0
11005,16207,7446,15954,9698,1,3,0,19326,1,0.0
2344,19303,11085,11357,11897,1,3,0,11951,0,0.0
10,9138,17055,10985,13573,0,2,0,15045,3,0.0
8358,6420,12290,14182,9379,0,3,0,17567,2,0.0
15173,17292,18336,6875,8581,1,0,0,7671,3,0.0
8664,2580,86,6059,14235,0,2,0,7903,2,0.0
9751,12855,17211,18495,9094,0,2,0,325,2,0.0
11642,18967,688,13966,9225,0,0,0,5555,0,1.0
3668,15240,17511,6044,6620,1,2,0,13979,3,0.0
2178,9038,8472,18100,11118,1,0,1,988,3,0.0
7687,4188,13328,1496,4501,1,1,0,905,0,0.0
3831,1551,2452,6760,8768,1,3,0,13027,2,0.0
19873,10034,7461,14484,14149,0,2,0,8926,1,0.0
10702,9751,19830,13261,7478,0,2,0,10087,0,0.0
2784,9004,1413,14941,1491,0,1,0,13161,2,0.0
1097,1299,17972,5699,1369,0,0,0,9953,0,0.0
11947,6959,3720,5821,2312,1,0,0,4441,2,0.0
4567,10512,15928,8038,4913,1,0,0,19955,2,
13186,4728,74,15109,11461,0,0,0,9191,0,0.0
2517,14652,6684,8814,954,1,2,0,4498,0,
10861,8144,15533,19840,9382,1,2,0,3918,1,0.0
17215,9850,18257,7294,9046,1,0,0,5717,0,0.0
11180,2277,2321,12833,5366,0,3,0,4443,1,0.0
7930,14897,11481,12804,13859,1,1,0,13965,3,0.0
11009,15522,12177,17652,8998,0,1,0,8862,0,0.0
9499,5540,9064,3357,13148,1,0,0,13479,1,0.0
11123,10503,11595,5661,8030,1,1,0,2684,1,
3692,977,13593,5655,9092,1,2,0,3177,1,
10714,159,11286,4652,7374,1,0,1,7835,0,0.0
11174,6610,12332,9906,9127,1,0,0,11381,1,0.0
19888,9822,6178,12135,7642,0,0,0,8331,2,1.0
1686,10398,11063,3378,13891,1,2,0,12042,2,0.0
13883,10965,3086,19883,1583,1,1,0,12423,3,0.0
1996,13228,8787,11299,15262,1,3,0,17091,2,0.0
7682,826,7092,11877,15762,0,2,0,13629,2,0.0
13296,8830,11362,9729,12467,0,2,0,10943,0,0.0
12333,1003,15099,18106,1496,1,0,0,11098,2,0.0
14963,14428,8052,5486,14996,1,1,1,4426,3,0.0
4400,11152,3476,12985,9130,0,3,0,6024,2,0.0
12175,16313,8890,4154,9367,0,2,0,13406,1,0.0
5063,7163,6575,2138,2461,0,0,0,11818,1,
7490,161,2073,957,13110,1,0,0,5088,1,0.0
4482,173,6909,13471,10538,0,3,0,5019,1,0.0
732,8827,9729,1183,9192,1,3,0,11889,1,0.0
6371,6024,6985,12542,2459,0,1,1,2838,2,0.0
9398,8510,4349,1336,11116,1,1,0,12051,1,0.0
4026,10944,4495,19886,14310,0,0,0,206,2,0.0
3429,16092,7818,6018,9995,1,3,0,7076,2,0.0
5913,7181,935,9133,15804,0,3,0,16852,0,0.0
10494,8162,305,18365,9222,1,3,0,15358,3,0.0
3159,8134,8699,8092,11498,0,1,0,11661,3,0.0
17398,17671,19814,2563,9215,1,1,0,3812,3,0.0
302,17570,1852,11566,6473,0,1,0,12487,0,0.0
15187,11138,4447,18952,13702,0,3,0,721,3,0.0
11227,12061,1160,8924,7027,1,1,0,13242,2,0.0
17727,3291,4420,13124,5469,0,0,0,6177,3,0.0
3339,17060,7283,3090,9358,0,0,0,5557,3,
4922,1514,9423,9722,9352,0,1,0,2582,2,0.0
11376,2833,1265,8734,5882,1,1,0,11414,1,0.0
6036,13061,13951,11007,12509,0,2,0,10076,0,0.0
10127,14093,8022,15356,7346,0,2,0,3671,2,0.0
5468,12891,4895,4445,6161,0,1,0,8591,2,0.0
7230,9030,13281,10797,9298,1,1,0,6387,0,0.0
15070,14809,8709,3997,1764,0,3,0,12939,2,0.0
6118,12052,9220,14214,12236,0,1,0,6195,2,0.0
9269,2709,2610,2525,14619,0,2,0,1032,1,0.0
18875,9229,2103,15410,15954,0,0,1,8765,1,0.0
17214,4854,11398,18563,11071,0,0,1,2984,0,
13277,12031,8750,12900,9239,1,1,0,1173,3,0.0
12131,18138,18962,14514,2513,0,3,0,18507,3,0.0
18317,11263,16394,4427,9309,0,3,0,19743,3,0.0
1844,15318,18281,14758,9174,0,1,1,14946,3,
6272,14985,14390,243,7218,1,0,0,10339,0,0.0
3434,10199,19865,3682,7412,1,0,0,2712,1,
9097,12252,9806,9470,9312,0,0,0,9931,3,0.0
4942,9668,14605,15155,3476,1,1,1,18103,0,0.0
18555,1400,15985,333,9443,1,0,0,11941,3,0.0
19347,5800,17047,15727,12868,0,3,1,7317,0,0.0
15506,14900,3709,1372,12340,0,1,0,15707,1,0.0
7221,18279,9101,17704,11674,1,3,0,6867,2,0.0
7106,3077,11405,19064,9061,0,3,0,7393,1,0.0
5373,12992,11928,5286,5780,1,3,0,13528,0,
8867,13202,10313,17686,10172,1,0,0,10218,1,0.0
8370,15556,9257,16772,4902,1,2,0,3646,3,1.0
7179,15774,8943,7431,9307,0,1,0,9354,2,0.0
5712,4866,10770,3903,344,1,1,0,3209,2,0.0
14779,5037,17819,5791,5653,0,3,0,12860,0,0.0
16860,5693,14230,1132,45,1,3,0,16035,3,0.0
16791,12145,7133,10092,3856,1,2,0,5996,3,0.0
18565,7073,19258,1543,5835,0,1,0,11594,1,1.0
14271,7742,4544,10416,9170,1,2,0,11924,2,0.0
7253,7525,13996,14043,4263,0,1,0,18680,1,0.0
2693,1204,13440,18267,4204,0,1,1,7700,0,
10214,19895,14194,150,10610,0,3,0,15757,1,0.0
82,15819,4315,2407,11267,0,0,0,43,2,1.0
13663,9075,9568,13889,13686,1,3,0,16944,1,0.0
10577,1734,4000,18,9002,1,3,1,12790,1,0.0
9627,11939,1858,12289,10263,1,1,0,8323,1,0.0
10599,9906,13116,6105,12186,0,0,0,13275,2,
12551,8747,8289,15258,14513,1,2,0,4875,1,0.0
3489,2948,9235,12480,2510,0,2,0,16904,2,0.0
2346,1149,1354,14621,9127,1,1,0,15600,3,0.0
19228,14977,824,12222,4778,1,2,0,1933,1,1.0
17121,11393,8595,543,521,1,3,0,8478,2,0.0
6697,3970,10645,9245,9149,0,2,0,7023,3,0.0
15438,17019,7323,925,10087,0,2,0,2112,3,
9928,17518,19470,18122,8585,1,3,0,1160,0,0.0
5542,680,4424,11108,1767,1,2,0,19672,3,0.0
16718,19159,6810,3945,89,1,0,0,15345,2,0.0
11070,12110,8681,14255,2393,1,3,0,7794,0,0.0
17760,12309,9622,7648,236,1,3,0,11518,0,1.0
9466,7065,6809,6756,15563,0,2,0,15734,3,0.0
18490,3671,360,11164,2390,0,2,0,16814,2,0.0
1321,3219,6610,12852,5133,0,2,0,11675,1,0.0
1257,4315,56,5,6880,1,3,1,542,3,
16333,18243,4809,10999,10858,1,0,0,5890,2,0.0
14805,7203,12611,9588,133,0,2,0,16513,0,0.0
324,14334,592,18345,9051,0,0,0,6112,0,0.0
4111,15329,17764,17854,1401,0,1,0,12427,1,0.0
19568,11066,15876,17141,9034,0,0,1,19181,1,0.0
3722,8021,18335,6014,3631,0,1,0,19681,1,0.0
2318,5759,3882,13855,7301,1,3,0,10077,2,0.0
5839,18121,14666,17883,14126,0,2,0,8259,2,0.0
1688,18861,6916,8311,3455,0,0,1,317,0,0.0
8101,11592,17435,8466,9315,1,2,1,18346,2,0.0
11099,12892,7311,13427,9206,1,0,0,16297,3,0.0
15709,10084,15043,8798,9015,1,3,0,1274,0,0.0
5759,16875,16393,6374,12307,1,3,0,315,3,0.0
8492,13777,17601,18404,14467,0,3,0,440,1,
734,2237,18251,10236,10995,1,1,0,14427,2,0.0
5167,12172,4840,13783,6429,1,0,0,19509,0,0.0
532,10212,14332,4474,9245,0,0,0,10725,1,
18192,2830,9011,12552,9226,0,0,0,15491,1,0.0
253,7247,9277,211,13120,0,2,0,8967,0,0.0
11293,13485,5615,12606,4843,1,0,0,1213,1,0.0
13278,8674,18889,16986,5290,0,2,0,17198,2,1.0
15555,18935,4461,11259,10979,0,2,0,9973,1,0.0
3714,17461,15947,11647,2454,1,2,0,18046,3,0.0
18095,3659,4743,2046,9556,0,1,0,16180,2,0.0
4781,12283,8207,16061,11421,0,3,0,1544,0,0.0
8318,17745,17218,12962,9679,1,0,0,5954,0,
1599,9417,5,2269,9594,0,3,0,1713,3,1.0
15503,15360,4955,10205,5597,1,3,0,12966,2,0.0
2206,10341,2249,4505,9071,0,0,0,12743,2,0.0
3482,16247,292,5273,11154,0,3,0,18081,0,0.0
7451,11664,12200,430,6613,1,0,1,18441,2,0.0
18721,2883,11613,13541,15720,1,2,0,14078,0,0.0
832,11507,268,15325,13114,0,3,0,2501,1,0.0
18121,345,8633,14343,12944,0,1,1,15899,0,0.0
8933,4767,7779,9624,9165,1,0,0,2511,1,0.0
7419,7741,9067,19305,14157,1,2,0,17732,2,0.0
11003,15350,18704,19712,7606,1,2,0,18164,0,0.0
15880,342,3009,15443,7805,1,1,0,1042,2,0.0
13934,11752,10626,4967,6566,1,2,0,10782,1,0.0
5965,19199,14277,14110,8312,1,3,1,7172,2,0.0
14220,15937,11489,17536,3961,0,0,0,480,3,0.0
13839,506,12158,7924,5225,1,0,0,6442,0,0.0
7995,12335,7156,19359,11949,0,0,0,6502,1,
4275,15111,19175,16995,6269,1,3,1,1956,1,0.0
18783,681,6695,1928,13784,1,2,0,1631,3,0.0
8617,13773,14840,17643,5853,1,0,0,14913,1,1.0
15112,11164,7017,1393,14798,1,1,0,19225,3,0.0
13018,1244,7726,13082,10694,0,2,0,2895,1,0.0
13562,10067,13937,19943,10556,0,1,0,15221,0,0.0
3551,12215,10337,16913,8666,1,3,0,10647,3,1.0
7379,5426,11007,17016,3135,1,3,0,13400,2,0.0
19495,18240,12058,9329,16242,1,0,0,1740,2,0.0
11435,9988,16114,16412,13177,0,1,0,13731,1,0.0
9822,2309,3776,9152,10922,1,3,0,7643,2,
11633,14719,8711,16555,14048,1,2,0,11297,2,0.0
1419,15809,15902,18275,9775,0,2,0,10180,0,0.0
9523,14753,16897,7068,9155,0,2,0,2379,3,0.0
1199,11101,10062,13914,11379,1,0,0,11493,2,0.0
18258,14948,16980,5833,8573,1,1,1,18549,0,0.0
2797,14729,9017,17289,13620,1,3,0,5794,3,
11460,14364,11318,12473,8866,1,2,0,18761,2,0.0
18593,7432,19064,9431,801,0,2,0,890,3,0.0
14252,19223,19513,14042,5535,1,0,0,14521,3,
9278,2854,19758,9701,10740,0,0,0,17587,2,0.0
10243,12332,3366,6095,13094,0,0,0,14245,3,0.0
19659,2113,17198,18538,2847,1,0,0,9907,0,0.0
4385,6901,4113,16037,9036,0,3,0,6133,2,0.0
18700,7785,14481,11438,200,0,2,0,7536,2,0.0
13416,9872,11491,6081,9060,0,2,0,7656,1,0.0
4823,14937,11567,2693,3189,0,0,0,8161,3,0.0
18884,9408,5936,8435,2613,0,0,0,15693,0,1.0
2336,16265,2156,5900,2660,0,2,0,11161,2,1.0
3872,11827,8267,2683,6750,1,1,0,13799,0,0.0
2500,8731,18664,4998,5679,0,2,0,18859,0,0.0
13417,12067,4513,15715,2308,1,2,0,14224,3,0.0
17963,19170,12588,11380,8687,1,3,0,3942,0,0.0
9222,16299,17999,8842,10010,0,0,0,17769,0,1.0
1512,15793,682,3985,5135,1,2,0,18200,3,0.0
19581,10425,10216,9165,10116,1,1,0,12817,1,0.0
4040,5258,13302,794,7439,1,2,1,16583,2,0.0
17488,3553,12385,7361,8691,1,1,0,3557,2,0.0
14189,16099,18982,461,590,1,3,0,14692,1,0.0
3088,1382,3147,8095,9217,1,2,0,10785,3,0.0
13883,10965,3086,19883,1583,1,1,0,12423,3,
14365,6402,14423,7383,6357,1,2,0,14649,0,0.0
19332,18137,4934,19476,1645,1,2,0,19814,0,
16671,10184,5804,6010,15296,1,0,0,12677,1,0.0
336,15842,6655,10694,462,1,1,0,3600,3,0.0
5774,14580,3605,12372,9426,1,2,0,16477,0,
8957,247,3286,11673,9271,1,1,0,1757,1,
13633,5600,15670,1456,5026,1,2,0,18460,3,1.0
4916,10145,18134,3863,2621,1,1,0,7796,0,0.0
961,1545,12575,9317,9241,0,3,1,6245,3,0.0
2391,9574,13318,18219,9275,0,1,0,17816,3,0.0
9266,5532,5423,17538,9149,1,3,0,12885,2,
14737,8271,7318,17223,9001,0,2,0,17273,3,0.0
18115,16523,17654,10270,4347,1,3,0,19973,0,0.0
13361,7428,5727,18263,9349,1,1,0,9292,0,0.0
1411,13304,4432,15331,12841,0,1,0,3256,3,0.0
1677,11282,16924,18053,4155,0,1,0,17037,1,0.0
6928,9051,7702,12320,12845,1,1,0,9890,3,
756,15605,15921,13091,14724,0,1,0,14123,0,0.0
702,16020,8389,15143,2414,0,0,0,13289,0,0.0
12049,8169,2276,15503,524,1,2,0,6606,0,0.0
3775,9382,10032,2565,9191,1,2,0,10922,3,
16485,8715,18422,18093,11938,0,3,0,17919,1,0.0
6485,12238,14709,7508,2002,0,0,0,85,2,
9591,16122,13646,5873,9058,0,2,1,18146,1,
6935,8495,15970,10736,9091,0,1,0,5935,2,0.0
18462,1062,11319,559,101,0,2,0,50,1,0.0
2498,16571,2084,13166,9128,0,1,1,7319,3,0.0
4506,6414,7243,19236,15690,0,3,0,4034,0,0.0
19018,17649,17350,11191,2564,1,1,0,10726,0,0.0
11277,7191,6356,10632,9105,1,2,0,15222,1,0.0
10738,6396,8999,17069,2245,0,3,0,4256,0,
13486,18097,18731,2711,9047,1,3,0,17715,3,1.0
15805,365,6123,2590,9310,0,0,0,11947,1,
7317,550,10784,14657,4819,1,3,0,10825,1,0.0
18302,18988,6820,16831,13583,1,2,1,9038,3,1.0
18398,4123,19434,15118,15201,0,0,0,13154,1,1.0
6038,13617,4749,9251,1118,0,2,0,4173,3,0.0
7988,18856,3055,19682,1642,1,3,0,5689,0,0.0
18465,5473,1034,192,5111,1,3,1,19041,0,0.0
3028,9516,13070,13392,16221,1,3,0,16064,3,0.0
10875,16581,10829,12888,15622,1,3,0,17740,3,0.0
15779,5117,5986,13511,8114,0,2,0,14279,0,1.0
12037,11419,3185,6792,5659,1,2,0,7387,2,0.0
11343,5637,10522,13431,9023,0,3,0,1030,2,
13396,4307,11898,11661,12774,1,2,0,13571,0,
5751,5676,19957,1569,2722,1,1,0,18283,1,
12334,7219,3178,7988,2507,1,3,0,220,0,
18860,13184,7914,14615,10423,1,2,0,16005,2,0.0
110,2391,13253,4501,15990,0,1,0,16995,0,1.0
8832,5620,16852,3329,9726,1,0,0,5336,3,0.0
13986,10824,9489,18400,9373,0,2,0,6048,1,0.0
13569,15929,2116,13093,9253,0,1,1,14901,0,0.0
16072,11842,3214,19044,14570,0,3,0,7075,1,0.0
1927,4445,10520,6223,10216,0,2,0,11288,3,0.0
16281,14254,18460,16023,2679,0,0,0,16927,0,0.0
10044,508,7274,5511,9134,0,2,0,14133,2,0.0
2309,15681,17414,11663,8957,1,1,0,13271,2,0.0
11868,17462,3926,12967,12959,1,1,0,19389,3,0.0
6903,19877,5835,16587,10742,1,0,1,12773,3,0.0
4460,13250,14091,14302,11687,1,2,0,16631,0,
5710,2418,11719,5232,2697,1,1,0,19025,3,
10050,14027,10539,1637,3581,1,3,0,6303,2,0.0
11456,14133,2431,9798,9028,0,3,0,18088,0,0.0
17562,1877,19613,16847,9133,0,3,0,13650,2,
801,18092,7362,9161,12634,1,0,0,15716,2,0.0
15535,14221,11794,10892,9044,0,0,0,14497,2,0.0
16388,414,19898,9972,6667,0,0,0,6002,0,0.0
12055,9250,12777,19574,12123,1,2,0,7024,2,0.0
13080,16372,9732,2604,3921,1,3,0,19683,1,0.0
18092,5546,6109,6244,10359,0,3,0,7499,3,0.0
16264,10882,13457,11582,1897,0,2,1,7858,3,0.0
5129,11370,12776,10854,5760,0,0,0,2873,0,0.0
10582,10727,7370,4760,8891,0,2,0,9082,0,0.0
8092,19633,9842,6830,3187,1,1,0,5969,1,0.0
15136,5485,14490,12744,6032,1,3,0,18744,0,
5794,4221,11087,3510,691,1,0,0,15860,1,0.0
198,6680,4155,8549,15134,1,1,0,13103,0,0.0
14403,17452,1293,14886,7080,0,1,1,9253,0,0.0
5367,9594,14688,1966,5620,0,3,0,6611,2,0.0
2407,12952,2509,12647,1310,0,2,0,15535,1,0.0
1240,6838,18644,11979,9301,0,0,0,4857,0,0.0
14882,10554,5677,9748,13904,1,1,0,10751,1,0.0
11545,17183,1248,9396,10313,0,1,0,17471,0,0.0
3797,3210,19741,9384,15431,0,1,0,7723,1,
934,14309,10118,14244,473,0,1,0,5225,3,0.0
4357,17062,7181,2276,12101,0,1,0,450,3,0.0
3974,6457,1424,3138,15621,1,3,0,14108,2,0.0
5673,1313,9654,13098,4340,1,2,0,10738,2,0.0
5158,665,13490,7563,9353,1,1,0,19406,1,0.0
14254,4272,9238,11075,1802,0,3,0,6767,2,0.0
6950,18432,6996,11591,9379,0,1,0,9850,0,0.0
4413,17622,7620,8846,12709,0,1,1,7936,3,
4250,14344,15599,12769,2968,0,2,0,9344,1,
19279,4693,12046,11811,5976,1,3,0,10742,1,0.0
814,19335,3441,3646,14349,1,3,0,11018,1,0.0
12395,813,9131,12944,8455,1,3,0,17259,2,0.0
6405,8186,18510,13097,11601,1,3,0,14429,3,0.0
19531,6497,19144,12350,4103,0,2,0,17250,0,0.0
14133,19397,6142,11079,15012,1,0,0,8151,0,0.0
2102,9269,2070,11737,3019,0,3,0,10836,3,0.0
18766,373,16438,7965,163,1,3,0,3332,2,0.0
13472,12005,17326,18543,8530,1,2,0,14391,3,1.0
12035,19760,3746,15354,13973,1,2,0,4029,3,0.0
5401,8240,8324,18544,4483,0,3,0,8887,0,0.0
4721,4852,16148,10191,25,0,3,0,6648,1,0.0
11053,502,18,10776,4195,1,2,0,8984,0,0.0
16906,5733,3678,18241,12916,0,3,0,17289,1,0.0
9358,15403,1691,4182,6443,0,3,0,7481,2,1.0
12214,10099,6434,17875,9322,0,3,0,2106,1,0.0
4086,5691,18045,2834,10526,0,3,0,12083,2,0.0
19742,9567,4967,14757,10095,0,1,0,1383,2,0.0
15181,11343,19338,16966,650,1,0,0,5677,3,0.0
13951,18558,8690,10247,9141,0,0,0,19338,1,0.0
1588,7618,14056,13128,9184,0,2,1,476,2,0.0
8916,9601,1450,15811,9041,1,3,0,7731,1,0.0
2797,14729,9017,17289,13620,1,3,0,5794,3,0.0
13243,12526,17744,14578,2741,1,1,0,15318,2,
7379,5426,11007,17016,3135,1,3,0,13400,2,0.0
6936,5116,12407,16320,13709,0,2,0,3849,0,0.0
11895,111,10646,17250,7699,0,1,0,9737,3,0.0
12986,14005,1313,15157,3918,1,3,1,3640,0,0.0
8262,14563,887,4832,5159,0,1,0,13092,2,1.0
404,13735,3737,12288,14111,0,0,0,7184,1,0.0
1249,6569,3397,879,11736,0,1,0,6252,1,
3484,8030,18594,19606,9294,1,1,0,4512,3,0.0
5891,15286,6788,3344,8213,0,0,0,12694,2,
12945,13116,6164,18423,2326,0,3,0,2451,3,0.0
1295,5529,14297,5032,15293,1,0,0,15135,0,0.0
11359,14721,8303,3030,7891,0,3,0,8661,2,0.0
