Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action,Label
3227,12038,18564,18823,766,1,1,0,6561,1,0.0
17649,7736,13286,84,763,1,1,1,13307,2,0.0
4383,10943,12677,18969,14419,1,2,0,14266,0,0.0
2122,15469,10449,10076,4737,0,3,0,1747,2,0.0
6081,16116,15032,6572,11516,0,1,0,4866,0,0.0
7005,18285,17512,15406,9333,0,1,0,17294,0,0.0
4567,10512,15928,8038,4913,1,0,0,19955,2,0.0
17599,11946,15752,1986,2142,0,1,0,19378,2,0.0
17222,16490,1114,9553,3572,0,1,0,1261,1,1.0
13780,4238,7926,17422,9006,0,1,0,9458,3,0.0
1907,1008,10035,11329,15253,0,0,0,969,3,0.0
14413,16264,12683,19553,10853,1,3,0,4865,0,0.0
19337,15404,19042,6175,508,1,1,0,569,3,1.0
13883,10965,3086,19883,1583,1,1,0,12423,3,0.0
17854,17141,896,2888,5176,1,1,0,4925,3,0.0
5336,14553,10099,6922,9208,0,1,0,13880,0,0.0
18217,17201,18621,17431,7224,1,1,0,19693,1,0.0
10000,4127,2854,17065,9803,0,2,0,11478,0,0.0
14240,113,8970,4411,3847,0,0,0,4243,3,0.0
9268,13996,13807,13501,10911,1,2,0,17793,3,0.0
9675,4478,9595,17360,2108,0,2,0,18807,3,0.0
5401,8240,8324,18544,4483,0,3,0,8887,0,0.0
15413,14628,15747,12627,280,1,1,0,19965,3,0.0
6798,12409,4542,1425,9065,1,1,0,9986,1,0.0
7165,16953,12071,19675,1544,0,2,0,6424,3,0.0
3170,9934,6244,18136,9944,0,1,0,17260,2,0.0
10010,13073,10292,2561,5567,1,2,0,19050,3,1.0
10102,9497,15905,11574,566,1,1,0,2870,2,0.0
11288,7933,1206,15736,1353,1,1,0,18914,3,0.0
319,12611,9420,3918,8994,0,1,0,13466,0,0.0
2672,17371,18922,7110,759,0,0,0,18257,0,0.0
2426,18947,5225,9935,12002,0,1,0,4549,0,0.0
13195,2103,14547,9979,12238,1,2,0,15551,0,0.0
13921,7493,7249,5754,1342,1,1,0,17118,2,0.0
4708,2019,8138,7446,14984,0,2,0,177,2,0.0
12553,7871,7648,14490,7361,0,2,0,11935,2,0.0
3330,6405,6978,14298,15006,0,0,0,10992,1,0.0
1512,15793,682,3985,5135,1,2,0,18200,3,0.0
13967,14556,17195,6401,10665,0,3,0,7333,2,0.0
14861,9570,13235,17135,15070,0,1,0,11315,1,0.0
11689,14363,5396,18642,9561,0,0,0,6676,1,0.0
11370,3290,16919,3265,6759,1,1,0,14726,3,0.0
19307,634,1517,19786,9066,0,2,0,13670,3,0.0
18228,6665,19432,6159,2399,1,0,0,1974,0,0.0
19694,10999,3781,5987,9059,1,3,0,8010,1,0.0
831,17615,9938,11440,1870,1,2,0,4634,0,0.0
10835,19961,508,7555,9285,0,3,0,13395,0,1.0
3223,5921,386,6987,9216,1,1,0,8189,2,0.0
10922,985,1699,14162,11360,0,0,0,17847,2,0.0
7997,4057,774,797,587,1,0,0,1858,3,0.0
614,14119,11607,13157,10005,0,3,1,13397,2,0.0
4990,2840,9649,7853,7311,1,1,0,19314,1,0.0
8156,10870,8846,14787,15327,1,2,0,6739,0,0.0
17426,6654,4275,10274,12324,0,0,0,714,2,0.0
3974,6457,1424,3138,15621,1,3,0,14108,2,0.0
2962,16186,5399,15260,983,1,2,1,10176,1,0.0
9993,18592,7151,12352,11443,1,0,1,18925,2,0.0
11507,453,17673,9941,9154,0,3,1,17088,3,0.0
7179,15774,8943,7431,9307,0,1,0,9354,2,0.0
2990,12231,1264,428,2227,0,0,0,13694,0,0.0
14965,18147,18119,11799,16059,1,2,0,15604,2,0.0
12266,13741,15444,19229,6914,0,0,0,7526,2,0.0
6405,8186,18510,13097,11601,1,3,0,14429,3,0.0
10760,16600,13077,581,13984,0,3,0,4129,1,0.0
6170,8637,3237,14954,16029,0,3,0,5630,1,0.0
15194,6832,5591,5571,2076,0,1,0,4829,0,0.0
9892,14764,10452,1391,11391,1,1,0,1588,1,0.0
11005,16207,7446,15954,9698,1,3,0,19326,1,0.0
1350,9953,17829,17717,106,1,1,0,16574,0,0.0
9256,18356,11729,15652,7666,1,2,0,2945,0,0.0
580,2492,4091,2623,8112,1,3,0,10619,0,0.0
8811,2411,4251,9047,16285,1,2,0,11690,2,0.0
17867,13992,10079,14399,4856,1,3,0,14257,1,0.0
4413,17622,7620,8846,12709,0,1,1,7936,3,0.0
18194,3267,4567,5555,4222,1,0,0,15743,0,0.0
12593,11026,19188,1887,131,1,3,0,1258,1,0.0
10439,4204,19720,14824,8212,0,0,0,9858,2,0.0
2344,19303,11085,11357,11897,1,3,0,11951,0,0.0
2474,6076,12852,1781,14142,1,1,0,3991,2,0.0
3487,18990,17172,18248,5285,0,2,0,13088,0,0.0
15884,12626,17454,3458,11616,1,2,0,16198,0,0.0
9821,17374,14289,18288,960,1,3,1,8040,1,0.0
7941,13120,1334,2987,9347,1,3,0,18779,0,0.0
16956,8307,17069,17841,10004,0,0,0,5915,0,0.0
15033,19342,15839,17378,14272,0,2,0,593,1,0.0
15561,5698,14610,8190,7157,1,0,0,11143,2,0.0
16145,4780,14830,7545,9003,0,1,0,19999,2,0.0
9564,15137,18127,2479,1199,1,2,0,13133,0,0.0
11214,12217,15091,10974,732,0,2,0,12526,1,0.0
9086,11887,17284,8233,178,0,2,0,3063,2,0.0
18655,895,1246,12447,9356,0,3,0,2930,1,0.0
6448,4683,18741,2191,9219,1,0,0,10989,2,0.0
11028,7791,16669,16104,15928,0,2,0,16524,0,0.0
18375,16620,7097,12960,12569,1,1,0,6936,3,0.0
5061,16640,15965,16324,9858,0,0,0,1813,2,0.0
7598,11485,14672,13052,11183,1,2,0,17676,0,0.0
9825,10276,13768,12119,2683,1,1,0,10134,1,0.0
5778,12730,1491,7242,9046,1,0,0,1662,0,0.0
3152,7917,10424,4792,7820,1,3,0,3348,3,0.0
9399,6513,7879,5023,1711,0,1,0,17345,1,1.0
15518,3944,1281,1269,8807,1,2,1,12163,3,0.0
2131,13062,5134,9875,4611,0,0,0,6290,1,1.0
1998,13080,7991,8770,9195,0,2,0,15288,2,0.0
14663,3084,10633,13694,2311,0,0,0,12841,1,0.0
15634,15622,17200,15818,15092,1,2,1,11853,3,0.0
10388,4146,18314,12046,9745,1,1,0,10611,3,0.0
12333,1003,15099,18106,1496,1,0,0,11098,2,0.0
4826,7201,4465,16474,9299,1,0,1,1889,3,0.0
15009,18937,7674,16296,9926,1,2,1,9793,1,0.0
12111,9111,3841,5265,4178,0,3,1,8524,3,0.0
2754,11641,5606,19749,7012,0,2,0,4478,1,0.0
12683,5402,9342,11715,5592,1,0,0,5224,3,0.0
13502,13187,8404,12439,4380,1,1,1,3426,0,0.0
19870,11301,7692,515,9002,1,2,0,10088,2,0.0
6033,2264,2595,18774,4943,1,1,0,368,1,1.0
17760,12309,9622,7648,236,1,3,0,11518,0,0.0
17875,196,10211,5066,13961,0,0,0,14597,3,0.0
1105,4170,14841,13642,6373,1,0,0,7351,0,0.0
5812,9759,16096,4385,9260,1,2,0,9467,2,0.0
7932,4917,18452,11189,9283,0,0,0,8787,2,0.0
9826,7260,992,18756,11715,0,3,0,19640,3,0.0
11991,11252,829,11585,11147,0,3,0,18927,3,0.0
11149,973,3443,13446,10966,1,1,0,14344,0,0.0
12704,19804,2503,13022,2229,1,2,0,5676,3,1.0
15805,365,6123,2590,9310,0,0,0,11947,1,0.0
1764,4804,8850,7262,9503,0,0,0,11005,1,0.0
10639,13592,11350,17219,237,0,1,0,3394,2,0.0
8155,8283,4619,2274,6226,0,3,0,13089,3,0.0
13820,2747,8580,1001,15763,1,0,0,15789,2,0.0
15982,2323,823,3038,5622,0,0,0,15125,3,0.0
213,16319,2050,16485,9458,0,3,0,18985,3,0.0
13478,17796,4272,4351,14399,0,1,0,16699,1,0.0
16257,14565,10514,17355,16063,0,2,0,13034,2,0.0
17327,1325,8552,14462,14902,1,0,1,17598,2,0.0
6039,17425,12879,13980,10811,0,3,0,18001,3,0.0
19990,7234,212,19562,6590,0,1,0,7869,3,0.0
17991,8898,11575,19234,15217,0,1,0,13112,3,0.0
7748,9137,16761,12841,9006,0,0,0,9960,0,0.0
9441,10203,12153,17812,5333,1,1,0,4023,0,0.0
17828,7880,566,9650,5953,1,1,0,19967,3,0.0
16201,14898,11666,5817,10353,0,0,0,17239,0,0.0
13210,5677,17919,15692,1801,0,2,0,3824,1,0.0
5083,8308,14049,16256,11780,1,2,0,2669,0,1.0
10372,8653,5715,10253,841,1,3,0,2677,0,1.0
5769,9929,6360,2702,891,1,0,0,599,1,0.0
8965,6495,17742,15906,14997,1,1,0,12084,2,0.0
12717,10993,9294,17154,9348,0,0,0,15741,3,0.0
13981,19531,1561,2077,10450,0,0,0,17656,3,0.0
1105,4170,14841,13642,6373,1,0,0,7351,0,0.0
14707,8900,11971,1101,15055,0,3,1,18983,0,0.0
2622,13439,6379,15203,355,0,0,0,12899,3,0.0
2643,13688,19107,11814,4667,0,1,0,8811,0,0.0
9148,13136,14824,16553,14604,1,1,0,8268,1,0.0
16561,16587,6240,4207,9339,0,2,0,12930,3,0.0
7548,14383,5912,4847,6555,0,0,1,18667,0,0.0
17611,17873,3399,8403,8149,1,2,0,19932,1,0.0
10404,17394,18684,6410,2214,0,2,0,7202,3,0.0
19871,5910,9263,12285,11899,0,2,0,6504,1,0.0
19687,10659,16346,2970,9387,0,0,1,1809,0,0.0
10241,5629,15417,16186,7461,1,1,0,11937,1,0.0
12834,15893,9585,14469,16210,1,2,0,5267,3,0.0
900,1477,9967,10838,1220,1,3,0,17818,3,0.0
19100,2432,572,13219,9327,1,1,0,6305,0,0.0
2348,2330,17378,470,13942,0,0,0,6115,0,0.0
10426,10583,3477,10520,12109,0,3,0,4903,0,0.0
8390,3903,11832,11223,11327,0,0,0,13739,2,0.0
1705,10880,6838,3476,11749,1,0,0,4657,2,0.0
9741,16630,5166,12583,14079,1,3,0,482,3,0.0
10260,10737,15339,18694,10029,1,2,0,2836,2,0.0
12900,418,18110,9714,9306,0,2,0,7567,1,0.0
15522,7703,3825,17675,9065,0,2,0,4777,2,0.0
10237,3916,4183,5138,14450,1,0,0,10888,3,0.0
15823,1883,19651,85,9366,0,2,0,1043,2,0.0
11036,16304,8440,10351,8596,0,3,0,10956,0,0.0
9661,6767,10566,6543,8124,0,3,0,7624,2,0.0
12639,2719,49,15055,9379,0,0,1,11593,2,0.0
405,7010,5466,16388,6465,0,2,0,9803,1,0.0
10267,7766,4095,3100,7700,1,3,0,5436,0,0.0
9706,19773,16108,6414,11524,0,2,0,493,2,0.0
5209,1261,10998,18561,12866,1,0,0,1666,0,0.0
5894,11586,9520,15418,3647,0,2,0,19952,3,0.0
3143,10286,8382,13567,7175,1,2,0,11949,1,0.0
14408,18015,18346,3083,3037,1,3,0,7597,1,0.0
9298,11539,12589,7480,10112,1,0,0,5944,2,0.0
3965,13813,2674,1094,9007,0,3,0,5286,2,0.0
19347,5800,17047,15727,12868,0,3,1,7317,0,0.0
4908,1422,2775,16221,9153,0,3,0,2811,0,0.0
17729,3457,14872,330,8380,1,0,0,14666,3,0.0
8614,17797,18378,17650,9248,0,2,0,11275,2,0.0
7503,12127,19044,16263,9466,1,3,0,2864,0,0.0
7726,4180,8506,14419,3980,0,3,0,13008,0,0.0
16210,14527,5883,11195,2410,1,2,1,7488,0,0.0
10623,11462,8603,15383,4887,1,3,0,6407,3,0.0
4939,1863,3377,2343,9064,0,0,0,6157,3,0.0
1971,14404,17121,19534,9852,1,2,0,6775,0,0.0
2146,330,18318,15701,3120,0,0,0,5881,3,0.0
16400,10761,14538,18633,13041,0,3,1,19006,3,0.0
19731,14486,11947,15404,9123,1,1,0,10222,3,1.0
16476,17151,18324,1150,9023,1,2,1,16221,1,0.0
10484,13564,13855,5228,9102,0,0,0,16924,3,0.0
3948,6330,2785,2997,4022,0,0,0,7681,1,0.0
5251,17029,811,9181,9194,0,2,0,14407,0,0.0
12318,12022,5363,867,5866,1,0,0,10082,0,0.0
18277,18835,6896,4896,12549,1,1,0,15085,2,0.0
13512,4764,5333,12409,8412,1,2,0,15648,1,0.0
19150,16986,19902,12836,3991,0,1,0,15689,0,1.0
16387,11613,8671,4903,9249,0,0,1,19291,1,0.0
11083,13491,10839,16202,9069,0,0,1,6339,2,0.0
11358,11957,10768,14481,9052,0,1,0,6350,2,0.0
6108,14734,9357,5380,11301,0,2,0,14417,1,0.0
7572,17484,5988,19702,3798,1,0,0,1807,3,0.0
7093,12077,26,7269,12188,1,1,0,15845,2,0.0
2916,11964,17596,15236,9314,1,2,0,7604,0,0.0
16607,2636,3082,15091,15974,1,1,0,999,0,0.0
11957,18132,13533,18896,13553,0,0,0,4808,2,0.0
18964,5236,10087,13553,15874,1,3,0,17358,2,0.0
15404,3653,8417,9617,9204,0,1,0,6758,0,0.0
11181,6905,4231,5132,1240,1,1,0,9802,3,0.0
18852,9442,16546,4354,9297,1,1,0,8460,3,0.0
3860,8263,17386,2721,8959,0,1,1,19698,1,0.0
4854,16882,11325,19805,9847,1,1,0,8644,1,0.0
11306,5815,5864,4720,14969,1,1,0,16730,0,1.0
17673,5838,15627,19973,9143,1,2,0,2624,1,0.0
17381,14488,6651,11268,9086,1,1,0,11608,1,0.0
11505,6971,475,9310,1874,1,2,0,10681,1,0.0
3924,19786,5192,17359,8730,0,3,0,15120,0,1.0
1628,216,11679,4324,8997,1,1,0,17811,0,0.0
898,11325,5209,4586,3277,0,0,1,19361,0,0.0
14501,2619,2025,11933,2668,1,1,0,3512,2,0.0
2460,7414,10439,613,9094,1,3,0,10458,2,1.0
1822,9719,13406,7670,8591,0,2,0,9525,1,0.0
7210,17821,7168,321,13736,1,1,0,18367,0,0.0
17937,11093,13154,3852,14241,1,2,0,18947,0,0.0
10483,9313,9685,2000,14311,0,1,0,15082,3,0.0
3947,7805,18393,4036,16034,0,3,0,16447,0,0.0
10823,11465,18368,1469,2471,1,1,0,11193,1,0.0
11067,13112,16753,17503,6691,1,2,0,2294,2,0.0
17030,8340,4491,8761,14242,1,1,0,13224,1,1.0
15336,14717,2166,161,14049,0,2,0,17957,1,0.0
3522,16236,19654,16319,2115,1,1,0,18219,2,0.0
13308,13718,15258,345,6357,0,0,0,18592,3,0.0
16934,12723,8678,11396,9154,0,1,0,729,2,0.0
4793,15157,8695,15799,11624,0,0,0,3152,3,1.0
6359,18969,11313,10268,15715,1,0,1,5219,3,0.0
18477,11246,414,6637,4756,0,1,0,10010,2,0.0
18993,11294,10707,15960,13825,1,3,1,2738,0,0.0
11560,9651,17800,6613,13245,0,2,1,14742,0,0.0
3663,17637,5385,63,4143,1,1,0,7829,1,0.0
6666,1956,1124,18304,5375,0,1,0,12480,2,1.0
16984,6960,9466,1325,9335,1,1,0,15310,1,0.0
13751,3734,8133,8800,10633,0,2,0,1238,3,0.0
14519,11039,3820,1323,2776,1,1,0,2186,0,0.0
2245,4212,16889,17475,13361,1,0,0,4126,3,0.0
13599,3371,3673,14783,2648,0,0,0,14978,0,0.0
11211,16395,1279,11682,7118,1,2,0,9158,0,0.0
4194,13501,14004,12791,3055,0,0,0,13952,0,0.0
15033,19342,15839,17378,14272,0,2,0,593,1,0.0
12558,2666,19557,19984,2714,0,1,1,5427,0,0.0
6547,15879,2902,19765,345,0,1,0,1589,1,0.0
8489,2544,9456,14562,11705,1,2,0,606,2,0.0
9471,13839,4352,3131,3433,1,2,0,8252,2,0.0
1752,5109,8806,17178,15812,1,0,0,10381,0,0.0
6853,13899,17477,2070,6505,0,1,0,16505,3,0.0
7359,9241,10146,13802,883,1,2,0,12629,2,0.0
12578,14490,12858,15568,14254,0,1,0,5322,3,0.0
4038,16188,13284,12718,9229,0,2,1,8969,3,0.0
11449,8993,15333,15395,12595,0,2,0,15077,3,0.0
2622,13439,6379,15203,355,0,0,0,12899,3,0.0
8318,17745,17218,12962,9679,1,0,0,5954,0,0.0
19860,9886,11591,2603,11692,0,0,0,7770,1,0.0
13352,8944,3667,1657,5467,1,1,0,4896,3,0.0
5800,6702,14051,8989,10555,1,0,0,10480,0,0.0
789,8911,13234,13084,11474,1,1,0,16185,0,0.0
4370,3345,18432,14173,12958,0,0,0,18125,2,0.0
4967,6786,2345,15699,8650,0,1,0,14,0,0.0
3723,19453,2261,10174,12231,1,0,0,10806,1,0.0
2360,17883,19217,2663,11811,0,2,0,10593,2,0.0
1899,7362,3994,17738,470,1,2,0,5183,1,0.0
1396,18233,15832,11765,4987,0,2,0,8156,0,0.0
18231,9064,5834,6315,3251,0,3,0,14379,0,0.0
1894,17219,17136,18741,14610,0,3,0,5216,2,0.0
3886,9546,19762,7678,15112,1,2,0,9003,0,0.0
15300,17133,14583,4316,15239,0,2,1,2278,3,0.0
9454,6372,2727,18624,217,1,3,1,8374,0,1.0
19794,4210,9156,4049,4220,0,2,0,12516,0,0.0
3290,5749,9105,10186,9814,1,1,0,10542,2,0.0
12835,12553,15110,156,9107,1,1,0,13899,1,0.0
12855,4053,1824,573,11182,1,0,1,5354,0,0.0
415,11582,4030,2856,9167,1,1,1,4250,2,0.0
5741,4266,4365,11888,9177,0,2,0,4262,3,0.0
14975,14006,3532,349,9930,1,2,0,18617,3,0.0
4344,2206,16312,6685,16326,0,3,0,8654,1,0.0
15972,1932,5383,5840,14543,1,3,0,16866,0,0.0
2054,4090,7698,19134,10324,1,1,0,18846,2,0.0
6209,1987,13050,15444,9265,0,3,0,5242,1,0.0
14969,4847,6625,10791,13624,0,1,1,9955,2,0.0
18244,402,2063,12220,5472,0,2,0,7369,2,0.0
17996,6923,4470,15106,14282,1,0,0,2885,2,0.0
5389,2062,18508,18951,2652,0,0,0,14771,3,0.0
15241,14097,11782,6629,9483,1,1,0,8484,2,0.0
1812,3088,1847,5040,2478,1,3,0,12903,2,0.0
6579,13881,10944,15957,11477,1,0,0,790,1,0.0
19777,3934,6384,4731,9010,0,0,1,4062,0,0.0
9578,8501,9244,8836,9161,1,2,0,15206,0,0.0
11687,16964,14823,5765,1084,0,1,0,13540,1,0.0
18307,2248,19880,17946,5116,1,1,0,12435,0,1.0
13918,9530,4156,9381,7911,0,1,0,12309,3,0.0
18037,9198,17338,11461,12345,1,2,0,3187,0,0.0
9229,647,12734,15011,13172,0,3,0,19197,2,0.0
10660,4969,1586,2374,5854,1,2,0,10516,0,0.0
16587,15539,1088,12509,9174,1,0,0,15669,2,0.0
6517,10640,5435,8808,2196,1,0,0,17474,3,0.0
13000,2610,8950,12460,3308,0,3,0,14824,2,0.0
12020,11433,13122,18210,8248,1,2,0,15780,0,0.0
363,16688,1042,16566,2032,1,1,0,12060,0,0.0
11165,13961,9867,11203,11388,0,2,0,19206,2,0.0
14863,14261,11773,1515,8308,1,2,0,1165,0,0.0
16470,6296,17199,16160,15564,1,0,0,1223,2,0.0
14280,10063,14506,1505,3013,1,0,0,4761,2,0.0
7497,13268,18415,9269,7209,0,2,1,18513,0,0.0
6916,2563,16169,18509,13326,0,2,0,1764,0,0.0
19071,17702,3139,8081,16181,0,1,1,11802,1,0.0
7183,10956,3513,18948,2252,0,1,0,3606,1,0.0
17328,16210,18631,15435,3348,0,1,0,11164,3,0.0
8569,13425,7686,13981,13366,0,1,0,184,0,0.0
13720,17850,755,19427,9122,1,0,0,3436,2,0.0
14714,11401,19207,10567,13371,0,3,0,19643,2,0.0
18594,11674,5360,10759,399,0,2,1,19121,1,0.0
1632,2845,7551,1216,6236,1,2,0,17936,2,0.0
12081,6299,849,19089,15895,1,2,1,15837,2,0.0
3972,14644,12323,579,11959,0,1,0,14770,2,0.0
8117,8639,12543,4103,11270,0,1,0,6365,3,0.0
2407,12952,2509,12647,1310,0,2,0,15535,1,0.0
11974,11935,2468,16907,9020,1,3,0,11438,0,0.0
13597,11978,1139,17745,1948,1,1,0,5773,3,0.0
1975,13306,10837,2125,218,1,2,0,9492,0,0.0
7605,4611,2711,1562,9743,0,1,0,7714,0,0.0
9410,1635,12759,1638,9056,1,3,0,13897,2,0.0
4336,6256,5603,9440,9102,1,3,0,17526,0,0.0
19902,1444,11626,6587,4012,1,1,0,13850,2,0.0
9320,2275,5175,18890,16180,0,3,0,3601,0,0.0
6836,11616,15166,14394,1201,1,3,0,4071,2,0.0
10497,2370,17971,4285,5429,1,1,0,15260,1,0.0
11641,8768,12985,17395,9302,0,0,0,13407,0,0.0
4425,8200,12391,2097,3066,1,1,0,12811,0,0.0
8700,3170,269,3631,5193,1,3,0,1897,1,1.0
8781,3959,945,13258,3357,0,0,0,13909,1,0.0
12214,10099,6434,17875,9322,0,3,0,2106,1,0.0
7059,19823,7685,19237,3667,0,1,0,8404,2,0.0
18439,2077,14887,16955,2054,1,2,0,19593,3,0.0
11885,17552,17457,6738,6510,0,1,0,9996,0,0.0
7988,18856,3055,19682,1642,1,3,0,5689,0,0.0
11519,14795,7689,17702,9211,0,1,0,9672,2,0.0
15945,11064,9707,9817,8860,0,1,0,9030,1,0.0
12184,910,14116,18278,16105,0,2,0,19718,2,0.0
2190,348,9202,10851,9191,1,1,1,14763,2,0.0
7727,7564,12550,17086,9171,0,0,0,4290,3,0.0
6550,4061,14655,690,2428,0,1,0,6254,0,1.0
6965,9406,10892,12204,8684,1,0,0,3095,1,0.0
10534,18456,17247,683,14449,0,1,0,16646,1,0.0
9053,824,2191,621,904,1,0,0,17381,3,0.0
14512,14370,2577,14100,9598,1,1,0,6880,0,0.0
1018,8792,1967,3304,5948,0,3,0,5867,3,0.0
358,9697,17612,11612,10051,1,0,0,11873,1,0.0
9053,824,2191,621,904,1,0,0,17381,3,0.0
18070,4339,10340,8236,2119,0,3,0,3529,1,0.0
10635,14449,4719,2094,14784,0,1,0,10524,0,0.0
6501,17487,8998,2016,2315,0,0,0,15404,1,0.0
5565,15505,15846,19590,5506,0,2,0,18976,2,0.0
16661,9144,9472,2704,15870,1,1,1,11932,2,0.0
17572,6429,11827,19988,1273,1,1,0,8690,2,0.0
19006,7724,4896,16436,10726,0,1,0,5474,3,0.0
10117,11767,8870,18378,9525,0,0,1,8553,2,0.0
3492,16450,13882,15650,9194,0,2,0,15791,1,1.0
10012,6427,4775,5375,14005,0,2,0,13618,2,1.0
4294,4925,11417,6610,1675,0,1,0,16487,3,1.0
1508,15220,11464,17840,7372,1,3,0,17281,2,0.0
19741,15366,14819,10087,6361,0,1,0,14323,0,0.0
14684,11149,58,7776,13373,0,3,0,4394,2,0.0
5135,12718,17285,17679,14822,0,2,0,15276,0,0.0
16680,14991,4088,6646,9012,0,2,0,17146,0,0.0
8222,4861,15750,9606,13613,0,0,0,9557,1,0.0
16103,13109,17632,16861,11381,0,1,0,7840,3,1.0
17989,11930,16756,2501,15007,1,0,0,19902,1,0.0
10188,8209,15103,11073,9291,1,3,0,14173,3,0.0
4577,3416,339,2452,182,0,1,0,19861,0,0.0
7830,4251,12010,8476,9025,0,0,0,12249,3,1.0
9612,17010,6366,5915,8295,1,0,0,17151,2,0.0
15405,10322,14199,1698,10926,1,3,0,794,1,0.0
10339,1585,2154,2607,8715,1,2,0,19854,2,0.0
8709,6253,16861,19278,8111,0,0,0,15710,2,0.0
7994,10358,8006,18167,9048,0,3,0,3216,0,0.0
16191,16685,19653,13865,9319,1,1,1,7827,1,0.0
4697,19422,14724,170,395,1,0,0,8165,2,0.0
12684,17907,13119,8662,5409,0,2,0,7117,2,0.0
9,1054,424,19972,2874,0,2,0,8509,0,0.0
7104,17662,7697,1591,7394,1,0,0,14886,0,0.0
428,17023,10599,17082,16136,0,3,0,16065,0,0.0
13964,9397,4686,16927,12535,0,0,0,10990,3,0.0
4648,8594,1808,16920,14398,1,1,0,16043,1,0.0
3744,14880,942,5526,9315,0,1,0,9655,3,0.0
6263,3268,9591,15599,4588,1,1,0,18204,3,0.0
18874,15275,19668,4488,5845,1,2,0,4160,0,1.0
14231,6521,10468,3690,15793,1,0,0,18562,2,0.0
2734,3607,17176,352,15255,0,2,0,5739,3,0.0
1589,17366,2075,5181,52,1,2,0,279,2,1.0
3225,9670,9646,13175,9323,0,3,1,6155,3,0.0
11948,471,4570,8210,11945,1,3,0,12837,3,0.0
1971,14404,17121,19534,9852,1,2,0,6775,0,0.0
17512,17309,19566,11507,8722,1,2,0,2199,3,0.0
3708,7207,7796,4359,12244,0,2,0,14857,3,1.0
15025,6899,17747,13659,1036,1,0,0,9541,2,0.0
1753,7894,18292,8996,1020,1,3,0,8568,0,0.0
8171,17316,8483,1976,9066,1,1,0,1262,3,0.0
18901,3194,3817,19880,5138,0,3,1,5687,2,1.0
13769,5944,10317,11586,5604,0,1,0,13624,3,0.0
9990,6821,8103,8956,3022,0,1,1,11991,1,0.0
15699,2303,11053,801,2398,1,2,0,6119,0,0.0
17005,13966,2387,18679,11023,1,3,0,12245,0,0.0
10779,5574,4081,5049,9210,0,1,0,15634,3,0.0
18294,14819,3361,3582,9436,1,1,0,15933,0,0.0
19917,10615,4227,17183,5776,0,2,0,16119,3,0.0
4843,12559,3636,18695,3223,0,0,1,7314,3,0.0
7674,1017,3541,10511,13718,1,0,0,17718,3,0.0
18782,15867,5372,12812,4991,1,1,0,10261,0,0.0
10760,16600,13077,581,13984,0,3,0,4129,1,0.0
17995,300,15951,8467,4695,0,1,0,17003,0,1.0
16637,16035,9049,11394,9190,1,1,0,2788,0,1.0
7650,178,10287,10163,13199,1,0,0,11727,2,0.0
19371,10664,3330,15779,15771,0,3,0,2967,1,0.0
1194,5308,10219,18530,9015,0,1,0,12329,3,0.0
13279,16403,5843,19885,2473,1,2,0,14336,2,1.0
4872,5636,4503,1602,11368,1,2,0,5312,1,0.0
15165,12746,12498,16394,6014,1,1,0,14769,3,0.0
17430,4182,17892,18726,11316,0,2,0,804,3,0.0
8889,15092,17127,12863,14490,0,0,0,1077,0,0.0
13680,7295,14676,4419,13518,0,0,0,8060,2,0.0
5550,9789,10007,6107,5310,1,2,0,4557,2,0.0
14288,5988,11224,14950,582,0,0,0,19975,2,0.0
477,14658,850,16267,359,1,2,0,5586,1,0.0
9503,1569,7752,4836,8021,0,2,0,8227,2,0.0
17828,7880,566,9650,5953,1,1,0,19967,3,0.0
17590,17763,979,4273,9282,1,1,0,16480,3,0.0
11631,19020,12393,7686,14454,0,2,0,12331,1,0.0
15803,4264,912,12700,11496,0,1,0,19309,2,0.0
7637,14461,16111,11844,13671,1,3,0,14352,2,0.0
10601,7140,11515,3808,11979,1,0,0,8354,2,0.0
9975,7795,12003,8399,1427,0,0,1,15739,2,0.0
11701,8452,9698,6284,9266,0,1,0,13771,0,0.0
2639,10596,18843,13639,14427,1,2,1,1153,3,0.0
6812,9915,18857,15500,292,1,0,0,5679,2,1.0
13895,13270,19316,199,14775,0,1,0,18285,0,0.0
18667,18945,10811,11387,1913,0,1,0,16576,0,0.0
12222,13873,19756,3649,14236,1,1,0,7039,1,0.0
12590,6369,8975,7358,9157,0,1,0,4672,3,0.0
13589,16629,13225,2884,14276,0,2,0,10328,1,0.0
2417,13801,3274,8618,2799,0,2,0,19239,2,0.0
15111,19837,15397,10260,2797,1,0,0,17872,2,0.0
19749,1131,9687,17477,14938,0,0,0,16282,0,0.0
11704,11219,6070,4460,10571,0,1,0,14746,3,0.0
12808,14045,7463,3408,6144,0,3,0,3462,0,0.0
19814,1,1831,5916,12886,1,3,0,13754,0,0.0
19674,11038,9189,17252,14339,0,2,0,3173,3,0.0
8441,12201,1519,9098,2218,1,0,0,6610,1,0.0
17972,16148,15597,2875,9109,0,2,0,19500,0,0.0
2718,6252,5353,13542,3688,1,0,0,893,3,0.0
15620,1572,797,11912,12430,0,2,0,359,3,0.0
18226,6407,3112,18821,9351,1,1,0,10815,1,1.0
15989,9621,15582,10114,14199,1,0,0,2777,1,0.0
